1,마법사,The Magician,"힘, 성공, 시작, 능력있는","힘이 부족한, 무모한, 무능력한, 활동적이지 못한, 불안정한, 거짓말","마법사 카드는 최초라는 의미의 숫자 1번을 부여 받은 카드로 숫자 1번은 시작을 의미하며, 새로운 것이 생겼다는 의미이기 때문에  창의성과 열정을 가지고 있습니다. 또한 화려한 장미의 정원에서 지팡이, 컵, 칼, 동전 이라고 하는 4대 원소를 모두 가지고 있는 마법사는 4가지 원소를 다루어 이를 바탕으로 창조의 힘을 발휘, 무한한 가능성을 가지고 있습니다.","새로운것을 시작할 때, 의지를 가지고 실천하면 계획을 현실화 시킬 수 있을것입니다. 또한 뛰어난 말재주, 뛰어난 이해력으로 일을 능숙하게 실행할 수 있을것입니다.",집중력이 떨어지거나 실행에 옮기지 않을 경우가 많습니다. 또한 상대에 따라 의견이 쉽게 바뀔 수 있고 심한 경우 사기를 당할 수 있어 주의하는것이 좋습니다.,1,0
58,컵 8번,Eight of Cups,"관심을 잃음, 새로움, 떠남, 마음을 비우다","축하할 일, 되돌림, 포기할 줄 모르는","낙심한 듯한 사람이 그에게 주어진 경사, 기획(사업기획), 인수받은 사업, 또는 이전 관심 등의 컵들을 버리고 간다. 이것은 자신이 쌓아온 감정을 이기지 못하고 회피하여 실패하게 될 수 있음을 나타냅니다.",더 이상 노력하지 않고 변심이나 싫증으로 인해 자신에게 맞는 새로운 일을 찾으러 새로운 길을 떠날 수 있습니다. 미련이 없어 더 이상의 관심이 없고 마음을 비운 상태입니다. ,여러 축하할 일들이 많이 생길 것 입니다. 또 떠난 사랑이나 우정이 다시 돌아오고 좋은쪽으로의 갑작스러운 반전이 있을 수 도 있습니다. 하지만 끝마무리를 할 때를 알지 못해 조심해야 합니다.,1,1
59,컵 9번,Nine of Cups,"행운, 안정, 육체적 만족감, 성공","불안한 현실, 잃음, 좋지 않은 상황, 욕심",참으로 만족스러운 표정을 짓고있는 사람이 가지런히 놓인 컵 안에 앉아있습니다. 이 사람은 소망을 이루어 만족해하고 있습니다. 감정을 잘 조절하여 성공적으로 행복을 이끌 수 있음을 나타냅니다.,"노력하지 않아도 행운이 있을 것 입니다. 평화롭고 정신적, 육체적으로 행운을 얻을 것이며 그와 동시에 즐거움도 얻을 것 입니다. 물질적으로 또는 자신의 목적으로 원하는 바를 모두 이룰 것 입니다.",물질적 손실이 발생하거나 신용을 잃거나 행운이 사라지고 건강이 악화될 수 있습니다. 열등감과 노력 부족으로 인해 욕심을 부리다가 실패하거나 절제하지 못하는 상황이 발생할 수 있으니 주의하세요.,1,0
60,컵 10번,Ten of Cups,"행복, 만족, 장소, 관계","좋지 않은 상황, 인간 관계의 불화, 무관심, 장소의 문제",한 부부가 무지개 앞에서 감사의 뜻으로 팔을 벌리고 있습니다. 그리고 아이들은 즐겁게 뛰놀고 있습니다. 참으로 사랑과 행복함이 가득한 가정 같습니다. 의미는 마음이 편안하고 감정이 풍부해져 행복해 질 수 있음을 나타냅니다.,"안락한 가정생활과 평과, 즐거움, 감정의 만족감과 모든것이 충만하고 평화로운 상태가 될 것입니다.",서로 폭력적이거나 우정 또는 사랑을 잃을 수 있습니다. 인간관계의 불화로 가정이 불편해지고 가족관에 무관심해 질 수 있습니다. 또한 지역이나 집에 대한 문제가 일어날 수 있으니 주의하세요.,1,0
61,컵 시종,Page of Cups,"소식, 영감이 뛰어남, 감정 풍부, 인물","불안정, 좋지않은 성격, 책임감 없는, 금전적인 감각이 떨어짐",컵에서 나오고 있는 물고기를 응시하는 소년은 창조적인 상상력이나 새로운 생명의 탄생을 나타냅니다. 차오르는 감정을 새로운 마음으로 순수하게 이끌어 갈 수 있음을 나타냅니다.,만족스러운 소식이 들릴 것 입니다. 감정이 풍부해져 상처받기 쉽고 마음이 따듯하며 사람들의 기분을 잘 파악할 수 있습니다. 속임수를 쓰거나 나쁜 버릇이 나올 수 있으니 주의하시고 금전적인 감각이 떨어져 기분에 따라 돈을 쓰거나 주변에 돈을 구하는 등의 일이 일어날 수 있으니 주의하세요.,,1,0
62,컵 기사,Knight of Cups,"인물, 만남, 시작, 관계, 받다, 하다","좋지않은 사람, 좋지않은 성격, 관계, 좋지않은 상황","창조적인 상상력을 뜻하는 물고기 장식 갑옷을 입고 있는 이 기사는 완벽함을 추구합니다. 또한, 기사이므로 도전적이며, 감성을뜻하는 컵으로 그는 매력적이고 호소력이 있음을 나타냅니다.","새로운 만남으로 이성이나 자신에게 도움이 되는 좋은 파트너와의 만남이 될 수 있습니다. 금전적 지원이나 청혼, 기회, 좋은 일거리를 제의받을 수 있습니다.",진심없이 겉으로만 보여주는 사람이나 간사한 사람을 만날 수 있으니 주의하세요. 두 사람 사이에 방해하는 사람이 생기거나 서로 외관상의 사랑을 하는 경우가 생길 수 있습니다. 자제력이 부족하거나 너무 감정적이게 될 수 있고 유혹에 넘어갈 수 있으니 주의하세요.,1,0
63,컵 여왕,Queen of Cups,"예민한 감수성, 인물, 비즈니스","좋지않은 성격, 바르지 못한, 좋지못한 관계","늘어뜨린 옷이 물과 접하고 있습니다. 이는 감정의 깊이를 이해하는 경지에 다다랐음을 나타냅니다. 들고있는 컵의 뚜껑은 여왕의 생각이 무의식 세계에 있다는 뜻이며, 그녀의 시선은 내부적인 정신세계에도 깊이 열중하고 있음을 나타냅니다. 따듯한 감성이 가득하고 감수성이 예민하며 친절한 마음을 나타냅니다.",뛰어난 직감과 통찰력으로 감정의 세계에 몰두하는 경우가 많습니다. 타인과 공감을 잘 하는 사람으로 친절하고 부드러운 사람이 되어있을 가능성이 높습니다. 서비스업이나 예술과 문학 등의 일에 좋을 것입니다.,감정의 기복이 심해 신경질적이고 제멋대로이며 망상에 빠지기 쉽습니다. 공과 사를 부멸하지 못하거나 삐뚤어진 시각과 사고방식으로 의심을 많이 해 서로 의심하는것을 주의해야 합니다.,1,0
64,컵 왕,King of Cups,"뛰어난 영감, 자애로운, 안정된","기복이 심한, 좋지않은 인격, 좋지않은 상황",물(감정)에 발을 담그지 않고 있는 왕은 쉽게 감정에 빠지지 않습니다. 다만 감정을 지배해 자기의 뜻대로 분위기를 바꿀 수 있습니다. 이는 감정을 창조적으로 다루며 사려깊고 현명한 조언가임을 나타냅니다.,문제의 핵심을 제대로 파악해 자애롭게 열린 마음과 넓은 이해심으로 수용적인 태도로 어떤 사람과도 잘 지내며 혼란이 있어도 잘 대응할것입니다. ,감정의 기복이 심하고 예민합니다. 이중인격에 강자에 약하고 약자에 강한 경우가 많습니다. 좋지 않은 상황에 손해를 당하거나 사기를 당하거나 큰 빚을 지는 등의 일이 있을 수 있으니 주의하세요.,1,0
65,소드 에이스,Ace of Swords,"강한 정신력, 승리, 성취욕, 지성","욕심에서 비롯된 실패, 폭력, 자멸","구름 속에서 나타나 손에 잡혀진 검에는 승리의 상징인 올리브 나뭇가지와 성취의 상징인 왕관이 검에 들려져 있습니다. 검이란 본디 고통과 상처 등을 내기 때문에 사용하지 않는 것이 가장 좋지만 사용을 해야 한다면 싸워 이겨야함을 의미합니다. 에이스 카드는 이런 장애물을 극복하고 승리할 수 있음을 말하고 있습니다. 검의 패 특징은 이성적 판단, 논리적인 생각이 요구되는 것으로 차분히 생각하고 목표와 원칙을 확립한 후 나아간다면 승리를 쟁취할 수 있습니다. ",상승에 대한 강한 욕망으로 목표를 향해 전진하다보면 여러 역경과 시련을 겪게 됩니다. 하지만 이를 악물고 노력해서 시련을 뚫고 승리를 쟁취할 수 있게 될 것입니다.,본인의 의지가 너무 강해서 주변인들이 따라오지 못하는 경우가 있을 수 있습니다. 이는 자신과 타인 모두에게 가혹한 행위가 될 수 있으며 자신과 주변 사람들을 심하게 추궁하지 않는것이 중요합니다. 또한 이것이 자기 자멸로 이어지지 않게 주의하세요. ,1,0
66,소드 2번,Two of Swords,"갈등이 내재하는 균형, 위험해지는 상황, 표면적인, 선입관","상황 파악, 대책없는 행동, 그릇된 행동",눈이 가려져 불안해보이는 여자가 2개의 검을 균형있게 들고 있습니다. 이 여자는 어떻게 해야할지 모르는 상태입니다. 아직 처음이라 불안한 요소도 있지만 정신려을 발휘하여 불안한 시기를 극복해야 함을 나타냅니다. ,균형있는 갈등이 이루어지며 이 상황을 유지하기가 점점 힘들어집니다. 편견을 가지지 않으며 가식적인 면에 주의하세요.,처한 상황을 알아차리는 것과 자신의 생각을 정리하여 대처하는 방법이 중요합니다. 계획과 행동이 어긋나거나 섣부른 판단으로 행동하지 않게 주의하세요. 또 배신이나 거짓말도 주의하시는것이 좋습니다.,0,0
67,소드 3번,Three of Swords,"시련, 아픔, 깨어진 관계","불화, 혼란, 잘못","하트에 세 자루의 칼이 꽂혀있습니다. 이는 감정의 결렬함을 통해 갈등과 이별을 나타냅니다. 감성이 어떠한 사실으로 인해 고통을 받고, 그로 인해 정신적인 성장이 있음을 나타냅니다.","피할 수 없는 정신적, 육체적인 시련으로 인해 슬픔, 실망을 크게 얻을 수 있습니다. 사람과 관계가 깨질 수 있으니 주의하세요.","어떤 문제의 불화, 그 문제에 대해 혼잡하고 멍한상태가 지속될 수 있습니다. 잘못이나 실수로 인해 손실이 일어날 수 있으니 주의하세요.",0,0
68,소드 4번,Four of Swords,"휴식, 회복기간, 고독, 연기","활동, 충만함, 다시 시작, 복구",기사가 관 위에서 휴식을 취하고 있습니다. 이는 정신력에 감성이 융합되어 보다 안정적일 수 있음을 나타냅니다.,충분한 휴식을 취하는것이 중요할 것으로 보입니다. 일이 연기되어 결과가 늦어질 수도 있지만 충분한 휴식으로 충전 기간이 필요하며 건강을 회복하고 병이 호전될 것 으로 보입니다. 본인이 가지고 있는 긴장과 걱정이 완화될 수 있을 것 입니다.,에너지를 충전해 충분한 기력으로 서서히 활동을 재개하고 일상으로 복귀가 가능할 것입니다. 본인이 잃은것이 있다면 잃은것을 조금씩 되돌려 놓을 수 있을 것입니다.,0,1
69,소드 5번,Five of Swords,"악의, 낮은 자존감, 앞서가려는 생각, 인간 관계의 불화","잃음, 실패의 반복, 슬픔과 비탄",승리자 처럼 의기양양 해보이는 사람 뒤로 두 명이 검을 버리고 도망가고 있습니다. 이 카드는 패배자에게 초점이 맞춰집니다. 어떠한 커다란 정신적인 압박으로 크게 움추려 들거나 쉽게 포기할 수 있음을 나타냅니다.,질투로 인해 자신의 존재감이 낮거나 정체성을 잃어버린 상태가 될 수 있습니다. 사기를 치거나 당할 수 있으니 조심하세요. 눈 앞의 이득만 생각하지 말고 이기는 것에만 너무 치중하지 않는것이 중요합니다.,모든 것을 빼앗기거나 희생당할 수 있습니다. 인간관계에 불화를 가져올 수 있으며 아주 큰 타격이 될 것입니다. 만약 다툼이 있었다면 그 다툼이 오래 갈 것입니다.,0,0
70,소드 6번,Six of Swords,"여행, 긍정적인 변화, 끈기","궁지, 부정적인 변화, 원치 않은 상황","강을 건너는 배에는 뱃사공과 슬픔, 고통의 흔적을 가진 여인, 어린이가 있습니다. 오른쪽 강물은 거칠지만 왼쪽 강물은 잔잔합니다. 이는 정신적인 고통을 승화시켜 보다 안정적인 상태로 전환 될 수 있음을 나타냅니다.",순조롭게 흘러가다 중요한 변화의 시기가 올 것입니다. 이것이 중요한 전환기가 될 것이며 이 때를 넘기면 성공이 찾아 올 것입니다. 이 어려움을 극복하려는 노력과 버티는 끈기가 필요할 것 입니다.,"근심이 계속되고 순조롭지 못하게 흘러갑니다. 원하지 않는 좋지 못한 상황으로 흘러갈 수 있으며, 서로간의 관계나 사이가 멀어지고 목표에서 점점 멀어질 확률이 있으니 주의하세요.",1,0
71,소드 7번,Seven of Swords,"불안정, 신중, 도망가다, 도둑질","교활함, 악의를 가진 도둑, 나쁜의도의 행동",어떤 남자가 5개의 검을 나르고 있습니다. 하지만 2개의 검이 바닥에 있습니다. 이는 완벽하지 못한 상태에서 급한 행동을 나타냅니다. 자신을 과대평가 하고 있다고 할 수도 있겠습니다.,"불안정한 계획을 세우면 서두르지 말고 신중하게 자신감을 가지고 실행해야 합니다. 본인이 한 일에 대한 책임을 회피하는 일이 있을 수 있으며, 도둑질하거나 도난당하는 일이 있을 수 있으니 주의하세요.",험담을 듣게되거나 이간질을 당할 수 있습니다. 내부에 적이 있어 악의를 가지고 도망칠 수 있으니 조심해야 합니다.,0,0
72,소드 8번,Eight of Swords,"위기, 속박, 좋지 않은 건강, 두려움","걱정, 좋아지는 상황, 회복",한 여자가 묶이고 눈이 가린 채로 검에 둘러싸여 있습니다. 이는 정신력이 부족하여 위기에 처해 있다는것을 말하고 있습니다. 새로운 마음가짐이 절실히 필요함을 나타냅니다.,선택권이 없이 묶여있어 속수무책으로 당할 수 있습니다. 혼란스러움이 있을 수 있으며 육체적으로나 정신적으로 질병을 얻을 수 있으니 조심하세요.,불안이나 근심이 많지만 이것에서 점점 좋아지는 상황이 올 것입니다. 마음을 바로잡고 자신의 문제를 자각해서 자립심이 생기도록 마음을 잘 다잡는것이 좋겠습니다.,0,1
73,소드 9번,Nine of Swords,"불안감, 관계에 대한 아픔, 슬픈 상황, 외로움","해결, 알아차림, 다시 일어섬","아홉개의 검 밑에서 악몽을 꾼 듯한(또는 큰 근심에 빠진듯한) 여자가 있습니다. 이 여자는 충분한 휴식과 수면, 긍정적인 마음이 많이 필요해 보입니다. 이 카드는 정신력이 약간 부족함을 나타냅니다. 보다 객관적, 진취적으로 문제를 해결하기 보다는 마음의 여유가 필요함을 나타내고 있습니다.","내면으로부터 나오는 불안감과 머리에서 떠나지 않는 불안감으로 정신적인 고통을 얻을 수 있습니다. 슬픔, 후회, 병에 걸리거나 가까운 이의 죽음, 외로움, 고독 등 극복해야 할 쓸데없는 절망감이 올 수 있으니 주의하시길 바랍니다.",가지고 있는 불안이나 걱정들이 서서히 해결되고 있는 상태입니다. 절망과 고뇌로부터 일어서고 과거를 뒤로 하고 마음가짐을 새로이 하는 것이 좋겠습니다. 그 전에 자신을 객관적으로 바라보고 무엇이 문제인지 알며 마음을 굳게 다잡는것이 중요해 보입니다.,0,1
74,소드 10번,Ten of Swords,"고통, 최악의 결말, 번민","치유, 개선, 성장",카드에 그려져 있는 검에 찔린 사람이 엎드려 있습니다. 이 카드는 냉철한 시련의 카드입니다. 주위의 따뜻한 감성이 절실함을 나타낸다고 할 수 있습니다.,"파멸이나 고통, 정신적인 고뇌로 인해 최악의 결말을 맞이할 수도 있으니 주의하는것이 좋습니다.",깊은 상처를 입었지만 시간이 지나 상황이 좋아져서 새로운 시작을 할 수 있을 것입니다. 이를통해 정신적인 성장과 성숙을 얻을 수 있을것입니다.,0,1
75,소드 시종,Page of Swords,"경계, 성격, 활동적인, 능력","배신, 좋지않은 성격, 비열한, 종지않은 상황","계산적이고 냉정한 이 청년은 날카로운 지성으로 분별력이 뛰어납니다. 어떤 사람들은 이 소년을 기만적인 사람으로 경계할 수 있습니다. 매사를 신중하게 생각하고 발랄, 생동감이 있음을 나타냅니다.","뚜렷만 목적 의식을 가지고 계획적으로 냉정한 판단으로 현실을 직시하여 움직여야 합니다. 단, 주위를 경계하며 조심하며 행동해야 할 것입니다.",자기중심적이고 냉담하고 이기적일 수 있으며 남에게 피해를 주거나 무례한 행동은 자제하도록 노력해야합니다. 병에 걸릴 가능성이 있고 신경이 예민해져 불쾌한 상황이 있을 수 있으니 주의해야 합니다.,1,0
76,소드 기사,Knight of Swords,"용감, 성공적, 능력, 매력","성급함, 좋지않은 성격, 금전적 실패","날카로운 지성의 소유자인 검의 기사는, 냉정하면서도 매력적이고 사람을 끄는 개성이 있습니다. 하지만 그 냉정으로 사람들이 좋아하진 않습니다. 다소 공격적이며 두려움 없이 미지의 세계에 도전하는 젊은이의 힘을 상징합니다. 지적인 모습, 지식 등을 바탕으로 용감하고 신속하게 결정을 내리는 모습을 나타냅니다.",용맹하고 대담하게 여러 어려움과 도전이 다가와도 굴하지 않고 정면승부 하면 강하게 밀어붙여서 성공하거나 성과가 있을 것 입니다.,"생각없이 맹목적으로 돌진해 실수하거나 경솔한 행동을 하지 않도록 주의해야 합니다. 상대에게 무례하거나 강요가 될 수 있고, 금전적인 면에서 투자에 실패할 수 있으니 조심하세요.",1,0
77,소드 여왕,Queen of Swords,"인물, 관계, 강한 성격, 곧고 날카로운","좋지못한 성격, 부정적, 믿지 못할","조금 엄숙해보이는 여왕의 얼굴은 우울한 느낌입니다. 슬픔의 흔적을 간직하고 외롭게 지내는 그녀는 지각이 뛰어나 의지와 결단력이 있으며, 자신의 상처도 슬기롭게 대처합니다. 보다 직관적으로, 감성보다는 지성적으로 결정을 확실하게 처리 할 수 있음을 나타낼 수 있습니다.",불굴의 의지와 강한 집중력으로 이 일을 잘 처리할 수 있을 것 입니다. 신중하고 눈치빠르게 합리적이고 당당한 선택을 할 수 있을 것입니다. 관계에서는 이별을 할 수 있음을 주의하세요.,"지나치게 비판적이고 경계심이 강하며 의존하려는 마음이 많이 들 것입니다. 본인에게 어려운 시기가 될 것이며 교활하거나 배신, 이용당하지 않게 주의하세요.",1,0
78,소드 왕,King of Swords,"균형, 강한 카리스마, 엄격한","잔인한, 악의, 충돌, 극단적인","검의 왕은 이 슈트의 상징, 즉 칼집에서 꺼낸 검을 들고 판단을 내리고 있습니다. 그는 진실과 정의를 강조하며 왕의 이미지인 만큼 권위적, 명령적이며 사람들로부터 두려움과 존경을 받습니다. 미신이나 감각에 의지하기 보다는 객관적인 자료와 지식, 경험 등이 바탕이 되어 확신에 찬 결단을 내리는 모습을 나타냅니다.",냉철한 판단으로 따듯함이 없는 단호하고 강한 결단력을 가지고 있습니다. 이 결정은 논리적이면서 공평한 결정이 될 것입니다. 하지만 이 결정이 독단적인 결정이 되지 않도록 주의하세요.,깊은 원한으로 복수심에 불타 보복이나 잔혹한 생각 또는 의도적으로 상처를 주고 싸움을 거는 일이 있을 수 있으니 주의하시는 것이 좋습니다.,1,0
